,T_ext,T_int,Ts_ext,Ts_int,q_ext,q_int
87120,289.208,295.15,294.134,295.12,49.7261,15
87180,289.155,295.317,294.126,295.282,49.6786,15
87240,289.103,295.483,294.118,295.444,49.6273,15
87300,289.053,295.65,294.111,295.606,49.5722,15
87360,289.003,295.817,294.102,295.768,49.5134,15
87420,288.955,295.983,294.094,295.931,49.4508,15
87480,288.908,296.15,294.086,296.093,49.3844,15
87540,288.863,296.317,294.077,296.255,49.3143,15
87600,288.819,296.483,294.069,296.417,49.2404,15
87660,288.776,296.65,294.06,296.579,49.1627,15
87720,288.734,296.817,294.051,296.741,49.0814,15
87780,288.694,296.983,294.042,296.904,48.9962,15
87840,288.655,297.15,294.033,297.066,48.9074,15
87900,288.617,297.317,294.024,297.228,48.8148,15
87960,288.581,297.483,294.014,297.39,48.7185,15
88020,288.546,297.65,294.005,297.552,48.6185,15
88080,288.513,297.817,293.995,297.714,48.5148,15
88140,288.481,297.983,293.986,297.877,48.4074,15
88200,288.451,298.15,293.976,298.039,48.2963,15
88260,288.422,298.317,293.966,298.201,48.1815,15
88320,288.394,298.483,293.956,298.363,48.0631,15
88380,288.368,298.65,293.946,298.525,47.941,15
88440,288.343,298.817,293.936,298.687,47.8152,15
88500,288.32,298.983,293.926,298.85,47.6858,15
88560,288.298,299.15,293.916,299.012,47.5528,15
88620,288.278,299.317,293.905,299.174,47.4162,15
88680,288.259,299.483,293.895,299.336,47.2759,15
88740,288.241,299.65,293.885,299.498,47.1321,15
88800,288.226,299.817,293.874,299.661,46.9846,15
88860,288.211,299.983,293.864,299.823,46.8336,15
88920,288.198,300.15,293.853,299.985,46.679,15
88980,288.187,300.317,293.843,300.147,46.5209,15
89040,288.177,300.483,293.832,300.31,46.3592,15
89100,288.169,300.65,293.822,300.472,46.194,15
89160,288.162,300.817,293.811,300.634,46.0252,15
89220,288.157,300.983,293.801,300.796,45.853,15
89280,288.153,301.15,293.79,300.958,45.6773,15
89340,288.151,301.317,293.779,301.121,45.4981,15
89400,288.15,301.483,293.769,301.283,45.3154,15
89460,288.151,301.65,293.758,301.445,45.1293,15
89520,288.153,301.817,293.748,301.607,44.9397,15
89580,288.157,301.983,293.737,301.77,44.7467,15
89640,288.162,302.15,293.727,301.932,44.5503,15
89700,288.169,302.317,293.716,302.094,44.3505,15
89760,288.178,302.483,293.706,302.256,44.1474,15
89820,288.188,302.65,293.695,302.419,43.9409,15
89880,288.199,302.817,293.685,302.581,43.731,15
89940,288.212,302.983,293.674,302.743,43.5178,15
90000,288.226,303.15,293.664,302.905,43.3013,15
90000,288.226,293.15,293.664,293.267,43.3013,15
90060,288.242,293.317,293.654,293.429,43.0815,15
90120,288.26,293.483,293.644,293.591,42.8584,15
90180,288.279,293.65,293.633,293.753,42.632,15
90240,288.299,293.817,293.623,293.915,42.4024,15
90300,288.321,293.983,293.613,294.077,42.1696,15
90360,288.344,294.15,293.603,294.239,41.9335,15
90420,288.369,294.317,293.594,294.401,41.6943,15
90480,288.396,294.483,293.584,294.563,41.4519,15
90540,288.423,294.65,293.574,294.724,41.2063,15
90600,288.452,294.817,293.565,294.886,40.9576,15
90600,288.452,294.817,293.565,294.886,40.9576,15
90600,288.452,294.817,293.565,294.886,40.9576,15
90660,288.483,294.983,293.555,295.048,40.7058,12
90720,288.515,295.15,293.546,295.21,40.4508,9
90780,288.548,295.317,293.536,295.371,40.1928,6
90840,288.583,295.483,293.527,295.532,39.9318,3
90900,288.62,295.65,293.518,295.693,39.6677,0
90900,288.62,295.65,293.518,295.693,39.6677,-4.55E-07
90900,288.62,295.65,293.518,295.693,39.6677,0
90960,288.657,295.817,293.509,295.853,39.4005,0
91020,288.696,295.983,293.5,296.014,39.1304,0
91080,288.736,296.15,293.491,296.174,38.8573,0
91140,288.778,296.317,293.483,296.335,38.5812,0
91200,288.821,296.483,293.474,296.495,38.3022,0
91260,288.866,296.65,293.466,296.656,38.0203,0
91320,288.911,296.817,293.458,296.816,37.7355,0
91380,288.958,296.983,293.45,296.977,37.4478,0
91440,289.006,297.15,293.442,297.137,37.1572,0
91500,289.056,297.317,293.434,297.298,36.8639,0
91560,289.106,297.483,293.426,297.459,36.5677,0
91620,289.158,297.65,293.419,297.619,36.2687,0
91680,289.212,297.817,293.412,297.78,35.967,0
91740,289.266,297.983,293.404,297.94,35.6625,0
91800,289.321,298.15,293.397,298.101,35.3553,0
91800,289.321,298.15,293.397,298.101,35.3553,0
91860,289.378,298.317,293.391,298.262,35.0455,1.5
91920,289.436,298.483,293.384,298.422,34.7329,3
91980,289.495,298.65,293.377,298.583,34.4177,4.5
92040,289.555,298.817,293.371,298.744,34.0999,6
92100,289.616,298.983,293.365,298.906,33.7795,7.5
92160,289.679,299.15,293.359,299.067,33.4565,9
92220,289.742,299.317,293.353,299.229,33.131,10.5
92280,289.806,299.483,293.347,299.39,32.803,12
92340,289.872,299.65,293.342,299.552,32.4724,13.5
92400,289.938,299.817,293.337,299.714,32.1394,15
92400,289.938,299.817,293.337,299.714,32.1394,15
92400,289.938,299.817,293.337,299.714,32.1394,15
92460,290.005,299.983,293.331,299.877,31.8039,15
92520,290.074,300.15,293.327,300.039,31.466,15
92580,290.143,300.317,293.322,300.201,31.1257,15
92640,290.213,300.483,293.317,300.363,30.7831,15
92700,290.284,300.65,293.313,300.525,30.4381,15
92760,290.356,300.817,293.309,300.687,30.0908,15
92820,290.429,300.983,293.305,300.849,29.7411,15
92880,290.503,301.15,293.301,301.011,29.3893,15
92940,290.577,301.317,293.298,301.174,29.0351,15
93000,290.652,301.483,293.294,301.336,28.6788,15
93060,290.728,301.65,293.291,301.498,28.3203,15
93120,290.805,301.817,293.288,301.66,27.9596,15
93180,290.882,301.983,293.286,301.822,27.5968,15
93240,290.96,302.15,293.283,301.984,27.232,15
93300,291.039,302.317,293.281,302.147,26.865,15
93360,291.119,302.483,293.279,302.309,26.496,15
93420,291.199,302.65,293.277,302.471,26.1249,15
93480,291.279,302.817,293.275,302.633,25.7519,15
93540,291.361,302.983,293.274,302.795,25.3769,15
93600,291.442,303.15,293.273,302.957,25,15
93600,291.442,293.15,293.273,293.319,25,15
93660,291.525,293.317,293.272,293.481,24.6212,15
93720,291.607,293.483,293.271,293.643,24.2405,15
93780,291.691,293.65,293.27,293.804,23.8579,15
93840,291.774,293.817,293.27,293.966,23.4736,15
93900,291.858,293.983,293.27,294.128,23.0874,15
93960,291.943,294.15,293.27,294.29,22.6995,15
94020,292.028,294.317,293.27,294.452,22.3099,15
94080,292.113,294.483,293.27,294.614,21.9186,15
94140,292.199,294.65,293.271,294.776,21.5256,15
94200,292.284,294.817,293.272,294.938,21.1309,15
94260,292.37,294.983,293.273,295.1,20.7347,15
94320,292.457,295.15,293.275,295.262,20.3368,15
94380,292.543,295.317,293.276,295.423,19.9375,15
94440,292.63,295.483,293.278,295.585,19.5366,15
94500,292.717,295.65,293.28,295.747,19.1342,15
94560,292.804,295.817,293.282,295.909,18.7303,15
94620,292.891,295.983,293.284,296.071,18.3251,15
94680,292.978,296.15,293.287,296.233,17.9184,15
94740,293.065,296.317,293.29,296.395,17.5104,15
94800,293.153,296.483,293.293,296.557,17.101,15
94860,293.24,296.65,293.296,296.719,16.6903,15
94920,293.327,296.817,293.3,296.881,16.2784,15
94980,293.414,296.983,293.303,297.043,15.8652,15
95040,293.501,297.15,293.307,297.205,15.4508,15
95100,293.588,297.317,293.311,297.367,15.0353,15
95160,293.675,297.483,293.315,297.529,14.6186,15
95220,293.762,297.65,293.32,297.691,14.2008,15
95280,293.848,297.817,293.324,297.853,13.7819,15
95340,293.935,297.983,293.329,298.014,13.3619,15
95400,294.021,298.15,293.334,298.176,12.941,15
95460,294.107,298.317,293.339,298.338,12.519,15
95520,294.192,298.483,293.345,298.5,12.0961,15
95580,294.277,298.65,293.35,298.662,11.6723,15
95640,294.362,298.817,293.356,298.824,11.2476,15
95700,294.447,298.983,293.362,298.986,10.822,15
95760,294.531,299.15,293.368,299.148,10.3956,15
95820,294.614,299.317,293.375,299.31,9.9684,15
95880,294.698,299.483,293.381,299.472,9.54045,15
95940,294.78,299.65,293.388,299.634,9.11178,15
96000,294.863,299.817,293.395,299.796,8.68241,15
96000,294.863,299.817,293.395,299.796,8.68241,15
96000,294.863,299.817,293.395,299.796,8.68241,15
96060,294.944,299.983,293.402,299.958,8.25238,12
96120,295.025,300.15,293.409,300.12,7.82172,9
96180,295.106,300.317,293.416,300.281,7.39047,6
96240,295.186,300.483,293.424,300.442,6.95866,3
96300,295.265,300.65,293.432,300.602,6.52631,0
96300,295.265,300.65,293.432,300.602,6.52631,-4.82E-07
96300,295.265,300.65,293.432,300.602,6.52631,0
96360,295.344,300.817,293.439,300.763,6.09347,0
96420,295.422,300.983,293.447,300.924,5.66016,0
96480,295.5,301.15,293.456,301.084,5.22642,0
96540,295.576,301.317,293.464,301.245,4.79229,0
96600,295.652,301.483,293.472,301.405,4.35779,0
96660,295.727,301.65,293.481,301.566,3.92295,0
96720,295.802,301.817,293.49,301.726,3.48782,0
96780,295.875,301.983,293.499,301.887,3.05243,0
96840,295.948,302.15,293.508,302.047,2.6168,0
96900,296.02,302.317,293.517,302.208,2.18097,0
96960,296.091,302.483,293.526,302.368,1.74497,0
97020,296.161,302.65,293.535,302.529,1.30885,0
97080,296.23,302.817,293.545,302.69,0.87262,0
97140,296.299,302.983,293.554,302.85,0.436327,0
97200,296.366,303.15,293.564,303.011,2.76E-14,0
97200,296.366,293.15,293.564,293.372,2.76E-14,0
97260,296.432,293.317,293.574,293.533,-0.436327,1.5
97320,296.498,293.483,293.583,293.693,-0.87262,3
97380,296.562,293.65,293.593,293.854,-1.30885,4.5
97440,296.625,293.817,293.604,294.015,-1.74497,6
97500,296.687,293.983,293.614,294.176,-2.18097,7.5
97560,296.749,294.15,293.624,294.337,-2.6168,9
97620,296.809,294.317,293.634,294.498,-3.05243,10.5
97680,296.867,294.483,293.645,294.66,-3.48782,12
97740,296.925,294.65,293.655,294.821,-3.92295,13.5
97800,296.982,294.817,293.666,294.983,-4.35779,15
97800,296.982,294.817,293.666,294.983,-4.35779,15
97800,296.982,294.817,293.666,294.983,-4.35779,15
97860,297.037,294.983,293.676,295.145,-4.79229,15
97920,297.092,295.15,293.687,295.307,-5.22642,15
97980,297.145,295.317,293.698,295.468,-5.66016,15
98040,297.197,295.483,293.708,295.63,-6.09347,15
98100,297.247,295.65,293.719,295.792,-6.52631,15
98160,297.297,295.817,293.73,295.954,-6.95866,15
98220,297.345,295.983,293.741,296.116,-7.39047,15
98280,297.392,296.15,293.752,296.278,-7.82172,15
98340,297.437,296.317,293.763,296.439,-8.25238,15
98400,297.481,296.483,293.774,296.601,-8.68241,15
98460,297.524,296.65,293.785,296.763,-9.11178,15
98520,297.566,296.817,293.796,296.925,-9.54045,15
98580,297.606,296.983,293.807,297.087,-9.9684,15
98640,297.645,297.15,293.818,297.249,-10.3956,15
98700,297.683,297.317,293.829,297.411,-10.822,15
98760,297.719,297.483,293.84,297.573,-11.2476,15
